Title,Company,Min. Years of Exp. Required,Fresh Grad/Less Exp.,Classification,Posted Date,Job ID,URL,Exaction Location,District,Area,Min_Salary,Max_Salary
Assistant Digital Project Manager / Digital Project Engineer,Varadise Limited,3,False,Construction,2024-07-16 08:00:00,77287049,https://hk.jobsdb.com/job/77287049,,Hong Kong Island,Hong Kong,30000,40000
"IT Business Analyst  (MNC, In-house, Perm)",Frank Recruitment Group Private Ltd.,,False,Information & Communication Technology,2024-07-04 08:00:00,77016034,https://hk.jobsdb.com/job/77016034,,Central and Western,Hong Kong,23000,33000
"Head, Safety & Security, GCNA (4870)",Standard Chartered Bank,,False,Banking & Financial Services,2024-07-09 08:00:00,77114554,https://hk.jobsdb.com/job/77114554,,Central and Western,Hong Kong,0,0
System Analyst (TCMA),Purapharm International (H.K.) Limited,5,False,Information & Communication Technology,2024-06-29 08:00:00,76896398,https://hk.jobsdb.com/job/76896398,Science Park,Tai Po,New Territories,0,0
System Analyst,TAL Apparel Limited,4,False,Information & Communication Technology,2024-07-12 08:00:00,77218916,https://hk.jobsdb.com/job/77218916,,Yau Tsim Mong,Kowloon,0,0
Senior Solution Lead - Cargo,Cathay Pacific Airways Ltd,,True,Information & Communication Technology,2024-07-17 16:00:00,77347959,https://hk.jobsdb.com/job/77347959,Tung Chung,Islands,New Territories,0,0
Financial Services – Quality Associate Director – Hong Kong,EY,8,False,"Manufacturing, Transport & Logistics",2024-07-11 08:00:00,77168643,https://hk.jobsdb.com/job/77168643,Quarry Bay,Eastern,Hong Kong,0,0
"Senior Technology Operations Analyst, Application Operations & Support",Ralph Lauren,5,False,Information & Communication Technology,2024-07-10 08:00:00,77136637,https://hk.jobsdb.com/job/77136637,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
Project Assistant (Production Team),Bu Creation Limited,1,False,Marketing & Communications,2024-07-05 08:00:00,77037872,https://hk.jobsdb.com/job/77037872,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
"Manager, Business Project Management",The Hong Kong Jockey Club,,False,Information & Communication Technology,2024-07-12 08:00:00,77019450,https://hk.jobsdb.com/job/77019450,,Sha Tin,New Territories,0,0
"Engineer, Backend - Mox",Standard Chartered Bank,,False,Information & Communication Technology,2024-07-03 08:00:00,76978777,https://hk.jobsdb.com/job/76978777,Quarry Bay,Eastern,Hong Kong,0,0
Technical Manager | Networking & IT Facilities Management | Perm,Wellesley Associates Limited,4,False,Information & Communication Technology,2024-07-06 08:00:00,77072009,https://hk.jobsdb.com/job/77072009,Mong Kok,Yau Tsim Mong,Kowloon,50000,60000
Manager (Non-life Business),Insurance Authority,5,False,Accounting,2024-07-03 08:00:00,76986995,https://hk.jobsdb.com/job/76986995,,Southern,Hong Kong,0,0
Assistant Project Manager,Deson Development Ltd,,False,Construction,2024-07-16 08:00:00,77286917,https://hk.jobsdb.com/job/77286917,,,Hong Kong,0,0
Project Executive / Assistant Project Manager (UX/UI/Web),Lolli Media Limited,1,True,Information & Communication Technology,2024-07-17 17:00:00,77348569,https://hk.jobsdb.com/job/77348569,Sai Ying Pun,Central and Western,Hong Kong,0,0
Senior Business Analyst /  Business Analyst,Master Communications Limited,2,True,Retail & Consumer Products,2024-07-04 08:00:00,77018432,https://hk.jobsdb.com/job/77018432,Kwai Fong,Kwai Tsing,New Territories,0,0
"Officer, Commercial (e-Business) – Reefer Trade (Ref: O/COM(FS)/RFT)",Orient Overseas Container Line Ltd (OOCL),,False,"Manufacturing, Transport & Logistics",2024-07-16 08:00:00,76227148,https://hk.jobsdb.com/job/76227148,Wan Chai,Wan Chai,Hong Kong,0,0
Assistant Manager (HRIS) / Senior Officer (HRIS),Asia Allied Infrastructure Holdings Limited,4,False,Information & Communication Technology,2024-07-04 08:00:00,77018874,https://hk.jobsdb.com/job/77018874,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
Business Analyst,Emperor Investment (Management) Limited,3,False,Information & Communication Technology,2024-07-03 08:00:00,76970805,https://hk.jobsdb.com/job/76970805,,Wan Chai,Hong Kong,0,0
Marketing & Customer Analyst,HKT Consumer Business Group,1,False,Marketing & Communications,2024-07-16 08:00:00,77289302,https://hk.jobsdb.com/job/77289302,,Hong Kong Island,Hong Kong,0,0
Accounting Manager,Hong Kong Quantum AI Lab Limited,,False,Accounting,2024-07-11 08:00:00,77166060,https://hk.jobsdb.com/job/77166060,Jordan,Yau Tsim Mong,Kowloon,0,0
Business Analyst (Supply Chain Solutions),Tradelink Electronic Commerce Ltd,,False,Information & Communication Technology,2024-07-04 08:00:00,77016154,https://hk.jobsdb.com/job/77016154,,Kwai Tsing,New Territories,0,0
Senior Customer Relationship Manager (Ref: JDB - CRM),NTT Com Asia Limited,2,False,Sales,2024-07-17 17:00:00,77349408,https://hk.jobsdb.com/job/77349408,Tseung Kwan O,Sai Kung,New Territories,0,0
Actuarial Analyst (Reinsurance),AXA Hong Kong,1,False,Insurance & Superannuation,2024-07-17 08:00:00,77308741,https://hk.jobsdb.com/job/77308741,Wong Chuk Hang,Southern,Hong Kong,0,0
Assistant Manager - Insurance Agency Industry Award and Promotion,Cornerstone Global Partners,5,False,Insurance & Superannuation,2024-07-05 08:00:00,77044334,https://hk.jobsdb.com/job/77044334,,,Kowloon,35000,45000
"Associate to Vice President, Business Development, Business Operations (运营发展岗)",China Merchants Securities International Company Limited,3,False,Banking & Financial Services,2024-07-11 08:00:00,77179829,https://hk.jobsdb.com/job/77179829,Kwun Tong,Kwun Tong,Kowloon,0,0
"Senior Officer / Officer, System Analyst",The Great Eagle Co Ltd,3,True,Information & Communication Technology,2024-07-12 08:00:00,77219101,https://hk.jobsdb.com/job/77219101,Wan Chai,Wan Chai,Hong Kong,0,0
Client Solutions Manager (3174),Standard Chartered Bank,,False,Banking & Financial Services,2024-07-03 08:00:00,76981769,https://hk.jobsdb.com/job/76981769,,Kwun Tong,Kowloon,0,0
"Assistant Manager - Manager, Project Management (office / branches renovation)",Industrial and Commercial Bank of China (Asia) Limited,5,False,Construction,2024-07-03 08:00:00,76972108,https://hk.jobsdb.com/job/76972108,Kwun Tong,Kwun Tong,Kowloon,0,0
"AVP, Specialist, Data/Business Analyst, Consumer Banking",DBS Bank (Hong Kong) Limited,8,False,Consulting & Strategy,2024-07-04 08:00:00,77014895,https://hk.jobsdb.com/job/77014895,Quarry Bay,Eastern,Hong Kong,0,0
"Agency Business Development, Specialist",AIA Hong Kong,5,False,Sales,2024-06-30 08:00:00,76933448,https://hk.jobsdb.com/job/76933448,Quarry Bay,Eastern,Hong Kong,0,0
HR & Admin.  Officer/Senior Officer,"AK Service HK Co., Limited",5,False,Human Resources & Recruitment,2024-07-15 08:00:00,77268755,https://hk.jobsdb.com/job/77268755,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
"IT Officer, HKU Jockey Club Enterprise Sustainability Global Research Institute",The University of Hong Kong,,False,Education & Training,2024-07-17 18:00:00,77351407,https://hk.jobsdb.com/job/77351407,,Southern,Hong Kong,0,0
CBS - MBD - China Overseas Investment Network - Manager - Hong Kong,EY,5,False,CEO & General Management,2024-07-06 08:00:00,77074589,https://hk.jobsdb.com/job/77074589,Quarry Bay,Eastern,Hong Kong,0,0
Security Consultant (Pre-sales)-Firewall Focussed,Asher Career Limited,3,False,Information & Communication Technology,2024-07-06 08:00:00,77079968,https://hk.jobsdb.com/job/77079968,,Hong Kong Island,Hong Kong,38000,42000
Assistant/ VP - Products & Innovations,Hutchison Telecommunications (Hong Kong) Limited,1,False,Information & Communication Technology,2024-07-04 08:00:00,77019943,https://hk.jobsdb.com/job/77019943,,Kwai Tsing,New Territories,0,0
Global IT Service Management Analyst,Meiyume (Hong Kong) Limited,2,False,Information & Communication Technology,2024-07-17 08:00:00,77322792,https://hk.jobsdb.com/job/77322792,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
"Wealth Strategist /Management Trainee, Financial Advisor /Intern (畢業生優先/無相關經驗要求)",CCKW Financial Consultant Co.,,False,Banking & Financial Services,2024-07-09 08:00:00,77123557,https://hk.jobsdb.com/job/77123557,Causeway Bay,Wan Chai,Hong Kong,45999,68999
Assistant Project Manager / Project Executive ( Web / Tech / Agency),Xenyo Limited,3,False,Information & Communication Technology,2024-07-13 08:00:00,77249354,https://hk.jobsdb.com/job/77249354,Kwun Tong,Kwun Tong,Kowloon,0,0
"Analyst Programmer / System Analyst (Mainframe, COBOL)",Automated Systems (HK) Ltd,,False,Information & Communication Technology,2024-07-17 08:00:00,77008496,https://hk.jobsdb.com/job/77008496,Shau Kei Wan,Eastern,Hong Kong,0,0
高净值客户理财经理 Private Wealth Manager - 高才通/IANG/优才通专属精英计划 (最高每月8万元津贴）,AXA China Region Insurnace Company Limited,,False,Banking & Financial Services,2024-07-11 08:00:00,77170809,https://hk.jobsdb.com/job/77170809,Kwun Tong,Kwun Tong,Kowloon,60000,80000
Technology Marketing Specialist,Handao Technology Limited,,False,Marketing & Communications,2024-07-03 08:00:00,76989825,https://hk.jobsdb.com/job/76989825,Central,Central and Western,Hong Kong,28000,35000
"Senior Officer, Credit Fulfillment, Commercial Banking (1-year contract)",United Overseas Bank Limited,3,False,Banking & Financial Services,2024-07-05 08:00:00,77050102,https://hk.jobsdb.com/job/77050102,Causeway Bay,Wan Chai,Hong Kong,0,0
Centre Manager 25-35K,Modern Bachelor Education Limited,2,True,Trades & Services,2024-07-04 08:00:00,77016956,https://hk.jobsdb.com/job/77016956,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,25000,35000
"Business Analyst, Financial Digital Transformation",Crypto.com,5,False,Information & Communication Technology,2024-07-04 08:00:00,77013473,https://hk.jobsdb.com/job/77013473,Admiralty,Central and Western,Hong Kong,0,0
"ITSM Business Analyst, Leading Bank",Aston Carter,,False,Information & Communication Technology,2024-07-04 08:00:00,77003901,https://hk.jobsdb.com/job/77003901,Central,Central and Western,Hong Kong,0,0
Senior Analyst Programmer,Konew Fintech Corporation Limited,4,False,Information & Communication Technology,2024-07-05 08:00:00,77032600,https://hk.jobsdb.com/job/77032600,,Central and Western,Hong Kong,0,0
"Vice President, Treasury & Markets Operations, Global Financial Markets",DBS Bank (Hong Kong) Limited,1,False,Banking & Financial Services,2024-07-04 08:00:00,77002402,https://hk.jobsdb.com/job/77002402,,Kwun Tong,Kowloon,0,0
System Analyst,Gleneagles Hospital Hong Kong,5,False,Information & Communication Technology,2024-07-11 08:00:00,77180168,https://hk.jobsdb.com/job/77180168,,Southern,Hong Kong,0,0
Regional Analytic Manager,Michael Page International (HK) Ltd,4,False,Information & Communication Technology,2024-07-17 20:00:00,77353566,https://hk.jobsdb.com/job/77353566,,Central and Western,Hong Kong,50000,55000
PowerBI Developer (MPF),Omni Group Asia Limited,3,False,Information & Communication Technology,2024-07-16 08:00:00,77279836,https://hk.jobsdb.com/job/77279836,Sheung Wan,Central and Western,Hong Kong,40000,60000
Center Manager 少兒藝術中心經理,"Herchin Development Co., Limited 和誠創展有限公司",,False,Education & Training,2024-07-08 08:00:00,77101595,https://hk.jobsdb.com/job/77101595,,Sha Tin,New Territories,22000,28000
Assistant ERP Project Manager – Global Luxury Retail– HKD$45k-50k,David James Recruitment  China Limited,8,False,Information & Communication Technology,2024-07-11 08:00:00,77166692,https://hk.jobsdb.com/job/77166692,Central,Central and Western,Hong Kong,40000,50000
Program Manager / Senior Project Manager - Infrastructure,Arcadis,1,True,Information & Communication Technology,2024-06-29 08:00:00,76897093,https://hk.jobsdb.com/job/76897093,Kwun Tong,Kwun Tong,Kowloon,0,0
Business/Data Analyst (Up to 32k),Manpower Services (Hong Kong) Limited,3,False,"Manufacturing, Transport & Logistics",2024-07-06 08:00:00,77078401,https://hk.jobsdb.com/job/77078401,Tsing Yi,Kwai Tsing,New Territories,0,0
Senior Trade Surveillance Analyst,UBS AG,,False,Banking & Financial Services,2024-07-17 23:00:00,77358612,https://hk.jobsdb.com/job/77358612,,,Hong Kong,0,0
Senior Credit Analyst,Bangkok Bank Public Co Ltd,8,False,Banking & Financial Services,2024-07-17 12:00:00,77007637,https://hk.jobsdb.com/job/77007637,Central,Central and Western,Hong Kong,0,0
Assistant IS Project Manager / IS Senior Business Analyst,Interlux Company Limited,3,False,Information & Communication Technology,2024-07-04 08:00:00,77006560,https://hk.jobsdb.com/job/77006560,Quarry Bay,Eastern,Hong Kong,0,0
eCommerce Executive,Association of Hong Kong Nursing Staff,3,True,Administration & Office Support,2024-07-17 08:00:00,77315875,https://hk.jobsdb.com/job/77315875,Jordan,Yau Tsim Mong,Kowloon,0,0
"Assistant Manager, Fraud Risk Operations (4712)",Standard Chartered Bank,,True,Banking & Financial Services,2024-07-04 08:00:00,77014973,https://hk.jobsdb.com/job/77014973,,Kwun Tong,Kowloon,0,0
"Assistant Vice President - Investment Solutions Sales, Global Markets",OCBC Bank (Hong Kong) Limited,,False,Banking & Financial Services,2024-07-05 08:00:00,77030624,https://hk.jobsdb.com/job/77030624,Sheung Wan,Central and Western,Hong Kong,0,0
Senior Business Analyst / Business Analyst (Banking / Insurance),Seamatch Asia Limited,,False,Information & Communication Technology,2024-07-04 08:00:00,77018523,https://hk.jobsdb.com/job/77018523,Sheung Wan,Central and Western,Hong Kong,0,0
"Senior Manager, Human Resources",Plaza Premium Lounge Management Limited,5,False,Human Resources & Recruitment,2024-06-28 08:00:00,76861503,https://hk.jobsdb.com/job/76861503,Airport Area,Islands,New Territories,0,0
Senior Officer(Consultancy Business Management Team),水滴金融服务（香港）有限公司,,False,Human Resources & Recruitment,2024-07-03 08:00:00,76987524,https://hk.jobsdb.com/job/76987524,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,40000,45000
Financial Analyst,Intertek Testing Services Hong Kong Ltd,3,True,Accounting,2024-07-11 08:00:00,77166161,https://hk.jobsdb.com/job/77166161,Lai Chi Kok,Sham Shui Po,Kowloon,0,0
"Associate, Client Approval & Review, PvB (2978)",Standard Chartered Bank,,False,Banking & Financial Services,2024-07-04 08:00:00,77014796,https://hk.jobsdb.com/job/77014796,,Central and Western,Hong Kong,0,0
"Executive Director, Broker Dealers (1367)",Standard Chartered Bank,,False,Banking & Financial Services,2024-07-03 08:00:00,76984348,https://hk.jobsdb.com/job/76984348,,Kowloon City,Kowloon,0,0
"Assistant Vice President, Technical Services & Facilities Management",HKT,1,False,Information & Communication Technology,2024-07-04 08:00:00,77011326,https://hk.jobsdb.com/job/77011326,,,Kowloon,0,0
Business Analyst / UAT (Banking / Finance / FX / Good Environment),Seamatch Asia Limited,,False,Banking & Financial Services,2024-07-04 08:00:00,77004337,https://hk.jobsdb.com/job/77004337,Central,Central and Western,Hong Kong,20000,22000
Senior Project Officer / Assistant Project Manager,Crystal Investment Limited,5,False,Construction,2024-07-03 08:00:00,76972380,https://hk.jobsdb.com/job/76972380,Causeway Bay,Wan Chai,Hong Kong,0,0
Analyst Programmer （Java）,"Hong Kong Wisdome Information Technology Co., Limited",3,False,Information & Communication Technology,2024-07-09 08:00:00,77116225,https://hk.jobsdb.com/job/77116225,,Wan Chai,Hong Kong,0,0
Assistant Finance Manager/Financial Analyst,"Dah Chong Hong, Limited",5,False,Accounting,2024-07-16 08:00:00,77281716,https://hk.jobsdb.com/job/77281716,Kowloon Bay,Kwun Tong,Kowloon,0,0
Solution Consultant - Cybersecurity,Master Concept (Hong Kong) Limited,3,True,Information & Communication Technology,2024-07-06 08:00:00,77078563,https://hk.jobsdb.com/job/77078563,,Kwun Tong,Kowloon,0,0
"AVP, Business Finance (Corperate Banking)",BDO Financial Services Limited,5,False,Banking & Financial Services,2024-07-11 08:00:00,77171570,https://hk.jobsdb.com/job/77171570,Quarry Bay,Eastern,Hong Kong,55000,65000
Financial Sales Specialist (Insurance/Investment),Alexander Mann Solutions (HK) Limited,3,True,Banking & Financial Services,2024-07-06 08:00:00,77063800,https://hk.jobsdb.com/job/77063800,Central,Central and Western,Hong Kong,0,0
"Analyst/Assistant Vice President, Financial Control (HKMA Reporting)","MUFG Bank, Ltd.",5,False,Banking & Financial Services,2024-07-17 12:00:00,77338738,https://hk.jobsdb.com/job/77338738,Kai Tak,Kowloon City,Kowloon,0,0
Product Development Specialist (Welcome Fresh Graduates),Inchcape Hong Kong Limited,,True,Engineering,2024-07-04 08:00:00,77009974,https://hk.jobsdb.com/job/77009974,Kwun Tong,Kwun Tong,Kowloon,0,0
Marketing Executive (Offer Management),Hutchison Telecommunications (Hong Kong) Limited,2,False,Marketing & Communications,2024-07-06 08:00:00,77079175,https://hk.jobsdb.com/job/77079175,Tsing Yi,Kwai Tsing,New Territories,0,0
Senior Business Analyst – eFX IT,Optimum Solutions (Hong Kong) Limited,,False,Information & Communication Technology,2024-07-04 08:00:00,77014340,https://hk.jobsdb.com/job/77014340,Admiralty,Central and Western,Hong Kong,0,0
"Director, Sustainable Finance (4381)",Standard Chartered Bank,1,False,Banking & Financial Services,2024-07-12 08:00:00,77202775,https://hk.jobsdb.com/job/77202775,,Central and Western,Hong Kong,0,0
"Consultant Trainee (TTPS, Fresh Grad & IANG are welcome)",Good Wish,,True,Banking & Financial Services,2024-07-06 08:00:00,77071093,https://hk.jobsdb.com/job/77071093,Sai Ying Pun,Central and Western,Hong Kong,0,0
Senior Costing Specialist (13th month salary & 5-days work week),Branford Limited,5,False,Retail & Consumer Products,2024-07-05 08:00:00,77048633,https://hk.jobsdb.com/job/77048633,Tsim Sha Tsui,Yau Tsim Mong,Kowloon,0,0
Officer - Global Business and Partnership,HKBN Enterprise Solutions HK Limited (HKBNES),2,True,Information & Communication Technology,2024-07-17 08:00:00,77319389,https://hk.jobsdb.com/job/77319389,Ngau Tau Kok,Kwun Tong,Kowloon,0,0
